5552,2544,2800
5544,2540,2800
5536,2536,2800
5528,2531,2800
5520,2416,2800
5512,2414,2800
5504,2410,2800
5496,2405,2800
5488,2401,2800
5480,2400,2800
5472,2377,2799
5464,2373,2799
5456,2368,2799
5448,2368,2799
5440,2368,2798
5432,2368,2793
5424,2366,2789
5416,2361,2785
5408,2357,2783
5400,2352,2783
