5392,2128,2795
5384,2128,2795
5376,2128,2806
5368,2125,2806
5360,2121,2806
5352,2116,2806
5344,2112,2806
5336,2112,2806
5328,2112,2806
5320,2112,2806
5312,2098,2911
5304,2098,2911
5296,2098,2911
5288,2098,2911
5280,2098,2911
5272,2098,2911
5264,2098,2917
5256,2098,2917
5248,2098,2917
5240,2098,2922
